# Synthetic hourly load for a small utility, one non-leap year, MW.
# Generated by make_profiles.py with seed 20260815. Not measured data.
# Shape: summer peaking seasonal factor, double humped diurnal curve,
# weekend reduction, 3 percent Gaussian noise.
hour,load_mw
3583,97.8266
3584,102.2028
3585,104.8990
3586,103.5837
3587,102.7937
3588,99.5484
3589,101.8927
3590,101.8775
3591,104.4444
3592,118.2838
3593,124.7745
3594,133.7034
3595,136.9889
3596,124.2801
3597,117.3226
3598,113.1288
3599,93.9232
3600,84.0189
3601,85.1479
3602,84.5461
3603,83.4682
3604,84.2507
3605,82.8399
3606,96.6224
3607,99.1433
3608,100.3387
3609,110.4119
3610,100.9280
3611,102.8178
3612,99.3375
3613,101.6064
3614,103.2872
3615,109.7829
3616,114.2341
3617,124.1281
3618,131.2474
3619,134.5621
3620,128.6654
3621,113.0053
3622,105.9378
3623,99.6246
3624,85.5466
3625,81.1044
3626,77.7185
3627,85.6838
3628,87.2214
3629,89.6623
3630,94.7179
3631,96.1270
3632,104.1733
3633,106.8809
3634,100.2079
3635,103.5383
3636,100.8366
3637,96.4747
3638,102.0116
3639,103.2260
3640,124.0098
3641,131.1970
3642,129.6983
3643,129.3140
3644,127.0830
3645,120.1615
3646,107.0199
3647,104.8716
3648,78.0695
3649,77.1240
3650,80.9937
3651,78.0158
3652,82.1518
3653,77.4129
3654,88.5761
3655,89.7797
3656,93.4793
3657,91.5210
3658,95.8555
3659,91.5642
3660,88.6177
3661,92.9859
3662,88.9921
3663,99.9763
3664,111.4029
3665,115.6191
3666,123.5781
3667,121.3799
3668,108.9949
3669,110.5619
3670,95.1313
3671,88.5830
3672,76.4047
3673,74.8489
3674,73.6310
3675,77.8374
3676,74.4878
3677,80.3297
3678,81.4409
3679,91.7483
3680,89.9199
3681,92.1187
3682,88.3951
3683,94.2269
3684,85.9271
3685,86.5108
3686,89.6500
3687,100.9709
3688,107.0030
3689,117.8871
3690,114.3907
3691,127.1688
3692,114.3745
3693,114.4069
3694,99.4364
3695,91.4791
3696,82.4342
3697,83.9501
3698,82.4934
3699,86.3278
3700,88.4522
3701,85.0128
3702,92.9217
3703,105.3486
3704,100.9967
3705,103.6983
3706,105.9901
3707,101.2241
3708,95.4649
3709,99.1895
3710,103.0116
3711,112.9299
3712,121.9234
3713,128.4207
3714,131.9897
3715,129.8702
3716,131.6709
3717,114.5406
3718,113.1898
3719,99.9736
3720,85.0944
3721,88.0747
3722,82.9494
3723,79.2519
3724,84.7855
3725,92.3689
3726,88.6512
3727,95.3324
3728,103.8517
3729,105.5418
3730,104.9784
3731,97.9839
3732,100.7712
3733,98.5336
3734,95.7378
3735,105.2569
3736,118.9186
3737,129.2287
3738,132.6477
3739,128.3944
3740,129.2217
3741,126.7051
3742,109.3325
3743,104.2628
3744,83.1890
3745,82.0752
3746,82.1166
3747,84.8633
3748,83.6285
3749,90.5431
3750,100.7170
3751,93.6737
3752,105.0035
3753,110.4624
3754,107.8588
3755,97.3266
3756,99.4839
3757,99.1973
3758,101.9650
3759,112.8393
3760,118.0795
3761,128.0680
3762,127.3332
3763,132.4383
3764,130.8830
3765,125.1155
3766,107.9556
3767,99.0650
3768,84.6391
3769,79.4058
3770,83.1817
3771,83.5267
3772,84.9901
3773,91.1659
3774,92.4792
3775,101.5547
3776,103.1012
3777,106.1078
3778,105.6757
3779,97.6258
3780,101.4693
3781,100.8601
3782,103.2702
3783,112.0198
3784,124.3741
3785,131.5886
3786,139.6673
3787,134.8035
3788,136.1277
3789,115.8248
3790,109.2403
3791,101.7864
3792,84.7815
3793,85.1430
3794,80.0259
3795,83.6837
3796,93.0582
3797,92.2989
3798,96.7549
3799,100.7955
3800,102.2119
3801,107.0403
3802,102.5466
3803,98.9805
3804,99.4248
3805,98.4293
3806,99.6552
3807,110.6831
3808,118.0510
3809,127.8452
3810,137.6854
3811,133.2380
3812,126.2848
3813,125.5803
3814,105.2712
3815,101.9442
3816,76.9482
3817,72.8367
3818,79.2690
3819,75.8166
3820,79.5659
3821,79.7789
3822,82.7717
3823,89.1151
3824,92.6406
3825,96.8066
3826,96.7858
3827,91.9516
3828,94.1114
3829,92.0589
3830,93.2605
3831,96.8230
3832,111.6896
3833,124.4888
3834,122.2922
3835,123.5612
3836,114.1008
3837,103.5284
3838,102.0970
3839,90.7857
3840,76.2926
3841,74.6502
3842,74.1327
3843,72.5925
3844,81.7396
3845,77.3381
3846,88.4986
3847,92.4087
3848,94.3695
3849,97.4003
3850,93.8859
3851,90.5878
3852,89.8317
3853,86.2059
3854,94.2724
3855,107.6454
3856,108.4685
3857,114.4176
3858,115.4253
3859,129.1399
3860,114.2687
3861,109.7462
3862,104.7746
3863,91.2276
3864,84.6867
3865,81.6372
3866,83.4232
3867,85.7400
3868,86.0838
3869,90.7186
3870,92.4689
3871,106.3652
3872,104.1058
3873,106.1014
3874,105.4711
3875,104.3153
3876,95.0419
3877,104.4572
3878,100.4382
3879,105.3822
3880,120.0291
3881,133.6443
3882,145.9857
3883,142.2053
3884,127.8899
3885,125.0250
3886,113.0553
3887,97.9123
3888,84.2903
3889,83.2614
3890,86.9290
3891,85.4916
3892,86.7173
3893,89.8722
3894,96.4133
3895,97.5492
3896,107.1838
3897,112.1106
3898,104.5842
3899,99.7150
3900,103.2552
3901,105.6464
3902,106.3357
3903,110.3488
3904,125.4924
3905,128.9408
3906,133.2085
3907,137.3599
3908,131.6865
3909,121.2287
3910,114.2005
3911,101.0591
3912,83.6433
3913,81.3492
3914,83.0736
3915,88.6004
3916,93.1375
3917,91.8169
3918,96.4451
3919,100.7144
3920,104.9412
3921,104.7941
3922,108.3602
3923,105.4320
3924,98.3027
3925,100.8859
3926,108.0078
3927,108.4540
3928,119.2929
3929,128.6375
3930,142.2227
3931,137.2458
3932,132.9293
3933,120.3914
3934,111.6832
3935,101.4938
3936,86.4813
3937,82.7358
3938,86.4105
3939,81.8531
3940,83.5334
3941,91.9494
3942,95.5165
3943,100.6190
3944,107.6088
3945,107.5778
3946,108.0953
3947,98.8104
3948,100.3476
3949,104.0267
3950,105.3081
3951,115.3180
3952,126.7334
3953,135.2405
3954,140.0350
3955,136.4516
3956,130.0443
3957,127.2849
3958,111.5246
3959,100.5841
3960,85.4469
3961,89.7441
3962,85.6339
3963,84.8971
3964,89.4147
3965,88.2112
3966,94.1388
3967,100.5174
3968,110.3960
3969,106.6999
3970,101.6638
3971,106.2528
3972,102.2467
3973,99.2873
3974,102.9323
3975,118.2338
3976,119.4249
3977,130.0780
3978,144.5880
3979,135.5975
3980,127.8452
3981,116.2427
3982,109.8234
3983,103.1699
3984,75.4295
3985,81.0869
3986,77.7327
3987,79.8888
3988,77.3321
3989,79.8702
3990,87.0566
3991,85.8852
3992,95.9469
3993,98.3188
3994,98.8542
3995,91.5280
3996,87.3175
3997,88.2955
3998,94.3182
3999,105.6696
4000,107.9556
4001,118.9930
4002,122.2982
4003,127.1319
4004,119.4400
4005,107.3708
4006,99.6680
4007,89.3997
4008,75.3102
4009,78.4897
4010,74.4736
4011,79.3826
4012,79.7528
4013,85.9171
4014,84.9359
4015,91.2624
4016,92.7876
4017,95.7991
4018,97.0903
4019,92.0085
4020,88.0959
4021,90.5189
4022,89.7893
4023,101.0052
4024,111.2825
4025,125.1673
4026,130.5913
4027,117.5800
4028,124.6148
4029,107.1212
4030,97.3060
4031,88.7974
4032,84.8294
4033,82.9179
4034,82.8569
4035,88.7241
4036,86.7997
4037,96.0912
4038,97.2680
4039,99.0645
4040,110.7613
4041,104.5661
4042,111.4600
4043,100.5375
4044,105.5301
4045,106.3559
4046,106.6902
4047,107.0501
4048,123.2712
4049,131.5128
4050,131.3060
4051,134.3136
4052,121.7935
4053,125.0214
4054,109.1130
4055,106.5417
4056,87.7645
4057,83.4355
4058,85.0753
4059,88.4665
4060,88.2419
4061,94.2148
4062,94.5822
4063,103.0387
4064,106.4919
4065,107.5610
4066,110.2615
4067,103.3091
4068,97.9762
4069,100.5388
4070,106.4266
4071,111.4006
4072,124.7567
4073,130.7920
4074,137.2265
4075,130.6054
4076,137.3217
4077,126.3178
4078,108.7909
4079,105.5462
4080,85.4840
4081,84.8907
4082,82.9801
4083,90.5778
4084,89.9140
4085,94.1661
4086,94.4550
4087,104.3301
4088,103.9336
4089,102.6193
4090,103.7916
4091,104.5097
4092,106.2706
4093,104.0068
4094,107.4117
4095,114.7063
4096,123.5680
4097,130.6198
4098,137.0659
4099,137.1716
4100,135.9674
4101,128.8072
4102,112.5916
4103,99.8275
4104,84.5458
4105,84.0025
4106,84.4738
4107,87.6372
4108,90.4418
4109,88.6874
4110,96.3029
4111,106.5293
4112,108.7939
4113,111.2195
4114,103.8518
4115,101.1364
4116,104.0943
4117,103.6367
4118,105.0107
4119,108.8690
4120,121.0680
4121,124.8286
4122,137.4811
4123,139.4118
4124,134.8086
4125,121.1065
4126,108.6682
4127,101.0059
4128,83.7545
4129,81.6395
4130,86.7490
4131,92.2376
4132,94.1750
4133,90.6253
4134,93.8880
4135,103.2145
4136,103.9636
4137,106.6926
4138,102.2805
4139,104.3226
4140,99.3496
4141,99.6627
4142,109.1915
4143,107.7124
4144,121.7813
4145,132.5685
4146,140.5520
4147,142.1036
4148,132.8318
4149,123.6809
4150,107.7083
4151,102.9231
4152,77.8895
4153,76.9539
4154,76.6820
4155,75.6446
4156,75.6191
4157,84.0528
4158,91.9848
4159,92.5714
4160,97.6041
4161,97.8815
4162,96.7468
4163,93.4566
4164,90.2225
4165,96.9752
4166,93.9482
4167,98.2964
4168,108.2971
4169,115.4794
4170,127.1622
4171,125.8691
4172,121.3359
4173,117.8663
4174,100.3555
4175,98.5497
4176,77.8321
4177,76.8177
4178,81.5486
4179,75.4695
4180,80.3379
4181,85.9454
4182,90.4979
4183,88.8268
4184,99.2125
4185,99.2384
4186,93.4912
4187,94.7655
4188,92.3375
4189,98.7342
4190,96.8759
4191,105.4897
4192,112.8574
4193,117.3157
4194,125.1411
4195,121.5040
4196,114.3651
4197,113.1770
4198,110.3129
4199,95.3603
4200,86.4618
4201,82.8260
4202,85.7891
4203,86.7611
4204,91.0065
4205,97.7322
4206,100.8949
4207,100.2578
4208,109.4469
4209,108.5236
4210,107.2485
4211,105.7553
4212,101.7910
4213,101.7008
4214,111.7056
4215,115.7278
4216,124.6828
4217,131.4080
4218,138.6701
4219,137.2212
4220,135.0080
4221,125.6334
4222,113.1360
4223,104.9969
4224,86.2643
4225,89.2294
4226,86.1297
4227,87.1656
4228,89.0250
4229,89.7079
4230,98.0968
4231,101.5470
4232,106.7254
4233,109.7569
4234,105.0782
4235,108.3575
4236,101.0846
4237,97.6936
4238,110.4000
4239,115.4608
4240,127.0197
4241,129.1045
4242,140.9295
4243,137.1828
4244,136.5388
4245,130.6878
4246,111.3746
4247,107.2746
4248,81.5066
4249,88.0347
4250,86.2622
4251,89.2954
4252,92.0808
4253,96.2523
4254,94.3938
4255,98.3755
4256,105.1387
4257,107.4193
4258,107.3483
4259,104.9897
4260,98.1762
4261,107.7146
4262,108.2937
4263,112.2491
4264,123.4610
4265,131.8574
4266,137.8404
4267,134.6660
4268,130.4572
4269,116.3974
4270,115.9817
4271,98.5792
4272,88.9773
4273,87.0256
4274,86.4539
4275,85.4126
4276,86.7706
4277,95.5983
4278,94.0402
4279,100.6630
4280,99.0841
4281,106.9088
4282,109.3428
4283,109.3390
4284,106.2907
4285,106.2729
4286,106.7703
4287,110.1918
4288,121.9159
4289,132.1011
4290,134.5868
4291,135.7711
4292,132.6963
4293,126.6233
4294,116.5078
4295,103.8323
4296,86.8138
4297,83.9287
4298,87.1564
4299,90.2435
4300,88.8717
4301,94.9660
4302,96.3501
4303,106.7926
4304,101.2750
4305,113.1291
4306,110.1557
4307,105.2186
4308,100.9494
4309,100.3567
4310,102.1444
4311,114.6158
4312,127.6564
4313,133.3486
4314,143.9376
4315,136.9332
4316,131.0170
4317,124.1012
4318,113.6314
4319,107.6000
4320,76.4850
4321,83.1905
4322,79.3561
4323,78.5455
4324,81.3762
4325,79.9158
4326,91.8039
4327,96.4971
4328,97.1295
4329,103.4543
4330,95.0880
4331,95.5727
4332,88.6841
4333,93.1969
4334,97.9681
4335,103.3516
4336,117.6228
4337,114.5740
4338,121.3937
4339,127.9839
4340,115.1399
4341,113.4578
4342,97.6254
4343,95.9002
4344,80.4194
4345,77.4607
4346,77.0968
4347,79.3154
4348,79.6990
4349,81.9208
4350,87.2574
4351,93.9537
4352,99.9855
4353,104.3978
4354,100.8445
4355,95.6714
4356,95.6612
4357,92.2229
4358,101.3301
4359,106.6945
4360,111.3662
4361,117.7956
4362,119.3062
4363,119.3067
4364,113.3848
4365,112.4857
4366,99.7883
4367,100.6212
4368,88.2087
4369,87.1304
4370,84.8866
4371,87.2635
4372,95.5690
4373,96.2537
4374,96.0451
4375,101.7265
4376,103.5944
4377,105.5316
4378,106.3364
4379,103.8288
4380,107.4435
4381,100.2652
4382,107.6905
4383,115.4142
4384,127.1855
4385,135.6968
4386,138.0605
4387,141.5916
4388,134.9712
4389,126.0616
4390,111.7504
4391,105.9345
4392,82.5479
4393,86.7846
4394,87.5999
4395,89.8138
4396,84.1793
4397,96.7006
4398,93.7184
4399,104.0331
4400,101.9863
4401,109.2637
4402,113.1149
4403,105.0781
4404,102.5426
4405,102.4366
4406,106.9786
4407,113.4764
4408,121.6078
4409,132.8871
4410,146.7170
4411,142.4611
4412,136.4217
4413,121.4255
4414,114.5623
4415,105.6163
4416,84.0942
4417,87.7284
4418,88.9682
4419,86.8520
4420,88.4087
4421,92.3607
4422,97.8937
4423,102.1761
4424,107.2134
4425,107.6380
4426,112.3894
4427,105.8941
4428,101.6747
4429,102.7383
4430,106.6133
4431,112.4343
4432,125.7574
4433,140.0934
4434,144.9284
4435,146.0568
4436,133.7005
4437,126.8309
4438,112.1700
4439,108.7518
4440,87.5827
4441,88.4587
4442,87.4732
4443,90.4110
4444,88.3248
4445,97.8255
4446,94.9627
4447,105.9129
4448,106.7202
4449,108.3932
4450,106.6068
4451,108.5279
4452,102.8694
4453,103.3685
4454,114.5631
4455,119.5022
4456,135.1282
4457,129.7476
4458,139.5046
4459,144.4822
4460,138.6079
4461,127.1966
4462,114.7221
4463,102.6888
4464,81.8249
4465,88.6542
4466,90.2816
4467,93.4319
4468,90.4332
4469,97.1638
4470,96.9226
4471,108.0778
4472,105.2175
4473,111.8694
4474,111.2078
4475,106.7011
4476,102.8921
4477,102.6300
4478,106.9325
4479,116.3365
4480,124.9227
4481,136.5056
4482,137.5111
4483,135.5094
4484,132.8999
4485,120.4384
4486,105.8235
4487,104.3655
4488,78.3639
4489,82.3808
4490,80.3995
4491,78.8296
4492,82.7480
4493,81.8950
4494,84.7614
4495,93.3069
4496,98.0611
4497,95.8238
4498,97.4441
4499,93.7402
4500,93.7030
4501,91.9128
4502,99.1486
4503,102.0293
4504,111.6111
4505,120.6644
4506,125.4339
4507,123.7704
4508,118.9655
4509,111.0210
4510,104.8873
4511,90.7932
4512,74.3121
4513,80.0941
4514,81.2173
4515,81.6065
4516,75.9934
4517,81.2140
4518,86.9403
4519,90.8396
4520,96.3336
4521,101.4621
4522,97.4866
4523,94.8643
4524,92.8306
4525,93.5300
4526,96.9632
4527,104.2441
4528,109.0331
4529,117.2078
4530,127.7324
4531,126.4062
4532,119.6978
4533,113.3619
4534,104.2029
4535,88.5748
4536,85.8010
4537,86.5789
4538,87.0243
4539,92.0776
4540,88.8102
4541,92.4989
4542,100.2311
4543,106.8237
4544,110.3525
4545,106.3514
4546,112.5742
4547,107.9202
4548,104.5489
4549,91.1840
4550,105.1646
4551,114.2591
4552,120.2403
4553,133.2244
4554,137.2507
4555,142.8905
4556,135.2216
4557,126.2455
4558,119.7715
4559,105.8312
4560,80.8458
4561,89.5126
4562,91.1597
4563,85.7621
4564,89.9814
4565,92.0787
4566,95.6405
4567,96.2352
4568,110.6641
4569,116.4439
4570,110.8424
4571,108.8989
4572,104.4194
4573,105.5323
4574,113.7312
4575,120.3706
4576,127.7514
4577,136.4190
4578,142.3761
4579,142.7563
4580,128.8489
4581,124.4841
4582,122.0741
4583,105.2008
4584,89.8534
4585,86.7002
4586,86.8979
4587,90.6048
4588,88.5896
4589,95.5884
4590,101.4240
4591,103.4679
4592,110.4063
4593,111.0981
4594,117.7209
4595,104.7396
4596,103.1131
4597,96.7658
4598,105.4008
4599,119.0754
4600,125.2104
4601,135.4641
4602,134.0182
4603,143.9803
4604,134.5129
4605,121.1648
4606,113.5726
4607,108.1689
4608,86.4589
4609,86.1954
4610,87.9644
4611,87.3142
4612,88.2995
4613,96.6835
4614,98.9229
4615,104.7814
4616,108.9944
4617,105.1783
4618,108.1285
4619,101.4316
4620,98.8534
4621,105.7888
4622,107.3661
4623,113.5391
4624,127.1481
4625,137.7509
4626,143.8074
4627,142.6727
4628,129.2417
4629,122.8698
4630,111.1112
4631,109.5080
4632,91.9586
4633,90.3764
4634,88.5496
4635,88.2406
4636,91.6243
4637,97.0682
4638,101.4843
4639,99.6345
4640,104.0981
4641,104.1091
4642,108.8821
4643,105.5261
4644,106.2529
4645,105.1992
4646,109.8852
4647,111.2032
4648,126.0813
4649,136.0209
4650,138.5384
4651,140.9416
4652,134.9893
4653,126.5810
4654,111.8699
4655,109.6557
4656,82.2250
4657,82.8698
4658,79.9821
4659,78.5427
4660,84.6123
4661,90.0281
4662,85.2988
4663,89.8289
4664,96.5862
4665,104.9994
4666,102.0490
4667,96.7146
4668,90.7575
4669,90.9447
4670,97.1592
4671,103.2630
4672,113.1615
4673,118.6511
4674,138.5894
4675,133.8822
4676,126.0318
4677,109.8573
4678,98.2495
4679,92.4243
4680,77.4858
4681,79.1165
4682,80.0229
4683,80.4580
4684,79.6249
4685,83.4743
4686,86.7854
4687,90.7077
4688,95.5047
4689,94.3240
4690,97.4200
4691,92.8966
4692,94.0951
4693,94.4610
4694,96.3961
4695,105.6351
4696,115.7529
4697,114.5782
4698,121.3891
4699,130.0942
4700,122.3793
4701,108.9888
4702,105.5848
4703,94.9164
4704,83.0011
4705,89.4374
4706,91.3998
4707,91.1415
4708,90.5484
4709,93.4249
4710,98.9311
4711,99.7512
4712,113.4155
4713,113.0540
4714,108.3634
4715,105.9160
4716,104.1219
4717,102.1226
4718,113.3356
4719,116.5526
4720,126.1604
4721,135.8183
4722,144.3755
4723,144.0420
4724,143.1390
4725,124.5113
4726,112.6641
4727,105.9024
4728,85.2711
4729,85.9495
4730,89.3508
4731,92.3838
4732,91.1974
4733,96.1238
4734,92.4800
4735,104.3034
4736,111.0547
4737,112.4509
4738,106.7251
4739,103.6164
4740,101.2375
4741,104.5381
4742,113.9310
4743,115.3915
4744,121.9128
4745,138.2382
4746,142.8407
4747,150.3597
4748,137.8541
4749,128.7528
4750,117.5517
4751,106.0124
4752,85.8395
4753,92.3266
4754,84.0975
4755,92.4445
4756,90.1132
4757,93.9330
4758,93.8291
4759,104.9673
4760,108.1751
4761,112.3631
4762,106.6442
4763,104.5623
4764,102.2832
4765,102.5631
4766,106.4998
4767,113.8561
4768,127.7332
4769,130.5628
4770,131.5961
4771,145.0044
4772,124.7851
4773,126.3309
4774,116.5179
4775,102.5004
4776,93.4322
4777,85.4296
4778,88.2729
4779,93.4961
4780,84.3894
4781,96.1600
4782,99.8584
4783,109.3213
4784,103.0189
4785,109.7610
4786,110.4479
4787,105.2400
4788,97.5306
4789,105.3439
4790,109.9734
4791,111.8674
4792,125.1895
4793,132.3346
4794,139.7120
4795,141.0274
4796,140.4651
4797,128.8516
4798,117.1086
4799,104.0553
4800,88.9656
4801,86.8154
4802,87.4898
4803,87.4936
4804,88.4362
4805,94.2881
4806,96.0896
4807,104.0080
4808,105.7380
4809,113.0937
4810,108.4510
4811,109.9755
4812,103.7069
4813,102.7486
4814,103.0770
4815,118.6026
4816,128.0566
4817,143.1907
4818,136.4245
4819,137.6886
4820,130.5926
4821,125.4865
4822,118.5656
4823,104.1330
4824,80.8742
4825,77.1138
4826,77.3710
4827,80.8785
4828,83.8326
4829,85.0383
4830,83.8367
4831,95.2076
4832,95.9958
4833,94.8077
4834,98.7515
4835,97.8401
4836,90.1304
4837,93.7168
4838,100.3540
4839,106.9176
4840,108.4676
4841,123.8506
4842,126.3756
4843,130.3965
4844,122.1657
4845,117.2583
4846,106.1672
4847,95.6809
4848,76.9221
4849,76.8232
4850,81.0433
4851,78.0967
4852,77.9828
4853,84.4182
4854,93.0675
4855,89.5990
4856,98.7334
4857,100.5433
4858,100.6942
4859,96.5700
4860,93.6375
4861,93.6655
4862,98.3197
4863,105.4485
4864,113.8437
4865,116.4401
4866,125.6443
4867,130.7047
4868,116.2600
4869,112.5460
4870,102.1342
4871,96.2696
4872,88.6146
4873,85.9542
4874,88.6217
4875,90.8709
4876,87.8058
4877,93.7084
4878,105.6047
4879,103.4945
4880,112.6749
4881,109.9359
4882,113.0176
4883,109.0421
4884,101.2410
4885,109.0331
4886,106.6680
4887,114.9747
4888,120.5449
4889,129.7735
4890,141.9374
4891,138.1920
4892,138.2617
4893,122.6004
4894,111.5261
4895,100.7446
4896,88.3266
4897,86.2417
4898,89.1009
4899,88.5921
4900,92.8395
4901,95.2942
4902,96.1552
4903,103.7010
4904,111.7624
4905,111.6284
4906,117.9764
4907,110.3209
4908,103.7660
4909,102.9861
4910,108.0105
4911,119.5123
4912,125.9816
4913,130.4665
4914,141.1814
4915,133.2117
4916,136.2634
4917,128.1861
4918,122.6925
4919,102.6733
4920,84.7572
4921,81.6945
4922,91.4113
4923,86.7753
4924,92.5781
4925,94.0553
4926,103.7601
4927,95.1741
4928,110.9242
4929,117.9576
4930,111.6223
4931,110.0496
4932,107.7286
4933,102.8124
4934,111.6585
4935,122.0473
4936,135.0340
4937,131.1596
4938,137.5207
4939,138.3867
4940,141.2149
4941,121.2487
4942,120.5955
4943,109.4563
4944,90.0012
4945,88.0979
4946,85.0425
4947,86.5918
4948,95.8499
4949,92.0907
4950,96.5635
4951,101.9521
4952,107.7822
4953,105.7672
4954,109.5088
4955,107.0676
4956,101.8365
4957,110.3457
4958,107.9741
4959,112.5178
4960,124.8650
4961,138.7476
4962,138.0404
4963,140.4078
4964,140.3284
4965,125.8238
4966,111.3153
4967,108.5022
4968,88.2102
4969,85.1616
4970,89.1902
4971,87.2513
4972,86.0157
4973,89.9188
4974,98.8700
4975,103.5771
4976,109.6463
4977,116.7145
4978,112.3834
4979,106.2848
4980,104.8721
4981,102.8194
4982,106.5683
4983,110.4564
4984,125.6893
4985,132.9499
4986,146.5862
4987,143.7224
4988,138.1936
4989,129.2452
4990,114.9977
4991,100.6410
4992,78.7668
4993,79.6100
4994,80.1441
4995,78.9150
4996,79.1564
4997,86.9231
4998,89.5569
4999,91.1728
5000,97.1112
5001,95.9774
5002,100.1255
5003,96.1543
5004,96.2958
5005,89.8907
5006,102.5816
5007,99.5300
5008,110.8192
5009,121.6353
5010,125.6788
5011,128.2575
5012,122.6926
5013,108.0184
5014,103.3761
5015,98.3087
5016,82.3747
5017,78.6601
5018,76.2972
5019,78.6716
5020,82.1765
5021,84.5920
5022,91.0787
5023,94.4132
5024,95.1349
5025,95.9847
5026,97.3015
5027,93.3663
5028,93.3078
5029,90.4237
5030,98.2936
5031,106.0724
5032,111.9798
5033,121.9440
5034,130.1352
5035,124.5683
5036,123.7059
5037,105.4360
5038,103.9050
5039,95.0254
5040,84.5730
5041,92.2269
5042,86.9629
5043,92.7647
5044,88.6644
5045,92.5729
5046,99.6683
5047,107.3606
5048,105.0742
5049,113.0833
5050,107.9012
5051,105.8715
5052,97.9353
5053,99.1081
5054,109.0368
5055,117.8283
5056,116.1730
5057,137.9708
5058,138.3787
5059,129.7064
5060,128.4104
5061,131.4259
5062,115.1264
5063,100.9092
5064,87.5479
5065,87.2023
5066,85.4544
5067,86.2809
5068,88.3007
5069,92.4636
5070,98.4929
5071,106.1443
5072,102.9157
5073,111.8249
5074,108.8507
5075,106.9010
5076,106.5450
5077,100.9525
5078,104.2107
5079,116.1582
5080,124.7525
5081,142.8791
5082,129.9872
5083,139.9052
5084,133.4861
5085,124.1461
5086,111.2963
5087,103.7804
5088,91.6883
5089,84.2345
5090,86.1741
5091,86.1963
5092,93.8070
5093,94.4850
5094,97.9441
5095,106.1594
5096,110.1494
5097,110.8042
5098,110.1330
5099,96.7047
5100,98.6619
5101,102.2184
5102,105.6866
5103,112.8449
5104,127.3928
5105,140.5854
5106,143.5575
5107,144.2810
5108,141.4933
5109,123.6165
5110,112.8903
5111,103.2750
5112,88.8037
5113,86.8229
5114,87.4867
5115,89.5308
5116,87.5407
5117,89.7147
5118,97.0261
5119,100.4107
5120,103.4314
5121,112.1144
5122,107.1280
5123,103.8044
5124,103.1517
5125,106.3181
5126,107.4290
5127,116.2616
5128,128.4268
5129,142.8554
5130,140.4705
5131,140.0588
5132,135.6826
5133,127.1584
5134,117.3772
5135,109.7377
5136,86.2223
5137,86.3229
5138,85.6553
5139,88.7143
5140,91.9272
5141,92.9930
5142,96.8361
5143,109.1092
5144,115.6054
5145,109.4097
5146,110.9630
5147,107.8790
5148,107.8731
5149,104.7719
5150,101.2627
5151,115.7428
5152,122.6049
5153,122.1300
5154,139.1554
5155,134.4940
5156,130.5432
5157,125.2463
5158,116.7144
5159,101.2426
5160,76.1954
5161,79.6710
5162,76.9023
5163,82.1006
5164,81.2025
5165,82.2621
5166,90.4681
5167,95.8807
5168,99.0070
5169,101.4223
5170,101.7310
5171,94.9356
5172,92.0195
5173,95.7896
5174,98.0867
5175,99.5558
5176,112.4934
5177,120.4414
5178,129.7187
5179,126.5903
5180,122.5086
5181,114.4006
5182,110.5006
5183,95.3336
5184,78.1643
5185,79.1084
5186,77.7714
5187,75.7105
5188,77.1415
5189,83.9158
5190,88.8157
5191,92.3596
5192,100.9417
5193,101.8862
5194,102.9858
5195,94.4248
5196,95.0673
5197,89.2955
5198,90.8607
5199,108.5960
5200,111.8585
5201,114.6700
5202,126.8799
5203,130.9456
5204,120.1928
5205,112.3353
5206,101.0953
5207,91.4818
5208,86.2159
5209,90.1481
5210,89.0791
5211,88.7256
5212,89.5106
5213,89.6338
5214,97.6906
5215,99.5492
5216,106.0518
5217,111.4041
5218,119.6034
5219,103.4857
5220,98.7748
5221,106.7570
5222,107.5608
5223,114.4616
5224,130.8543
5225,130.4270
5226,137.1293
5227,139.8750
5228,133.8887
5229,126.3951
5230,114.7190
5231,106.6690
5232,81.7329
5233,88.0472
5234,87.1903
5235,84.2199
5236,92.8562
5237,98.7780
5238,96.1911
5239,101.9344
5240,110.1116
5241,108.6098
5242,108.8318
5243,107.9346
5244,105.7231
5245,98.1905
5246,105.7812
5247,121.3766
5248,124.0414
5249,134.4468
5250,139.5328
5251,136.1510
5252,134.4808
5253,127.6773
5254,116.4761
5255,109.4961
5256,83.4468
5257,85.8254
5258,84.7478
5259,87.9516
5260,88.7818
5261,91.4466
5262,100.3005
5263,107.9939
5264,106.9064
5265,108.5421
5266,111.7375
5267,113.7829
5268,104.3704
5269,99.7930
5270,107.7938
5271,109.9338
5272,128.5195
5273,131.9663
5274,134.9450
5275,145.5417
5276,131.8015
5277,123.7765
5278,115.6075
5279,111.2062
5280,88.6504
5281,85.3623
5282,84.8184
5283,87.2710
5284,91.0705
5285,93.9647
5286,98.4491
5287,103.8677
5288,102.4835
5289,110.8108
5290,107.4682
5291,108.2811
5292,103.0124
5293,98.5527
5294,111.0646
5295,113.6397
5296,129.8587
5297,132.5064
5298,135.0780
5299,141.3623
5300,129.4283
5301,130.0308
5302,112.0189
5303,100.9611
5304,91.4580
5305,87.6598
5306,85.0147
5307,85.5888
5308,93.4699
5309,91.9301
5310,99.5447
5311,105.4674
5312,105.4059
5313,106.1841
5314,103.4735
5315,106.6842
5316,96.7604
5317,94.9021
5318,103.3883
