# Synthetic hourly wind capacity factor, one year, dimensionless 0 to 1.
# Generated by make_profiles.py with seed 20260815. Not measured data.
# Speeds drawn from a Weibull distribution, shape 2.1 and scale 8.0 m/s,
# with hour to hour autocorrelation, passed through the toolkit power
# curve with cut-in 3, rated 12 and cut-out 25 m/s.
hour,wind_speed_ms,cf
2192,8.4754,0.3420
2193,6.2101,0.1249
2194,6.3690,0.1360
2195,7.9876,0.2837
2196,8.4574,0.3398
2197,9.3994,0.4723
2198,8.4664,0.3409
2199,8.5513,0.3517
2200,7.9758,0.2824
2201,7.3494,0.2175
2202,5.8134,0.0996
2203,5.4510,0.0793
2204,4.9257,0.0544
2205,4.7633,0.0477
2206,5.3642,0.0749
2207,5.4696,0.0803
2208,6.1720,0.1223
2209,6.3762,0.1365
2210,5.2506,0.0692
2211,4.6051,0.0415
2212,4.5458,0.0394
2213,3.7721,0.0157
2214,3.0252,0.0004
2215,1.8337,0.0000
2216,2.1465,0.0000
2217,1.3357,0.0000
2218,2.4870,0.0000
2219,2.5157,0.0000
2220,2.8332,0.0000
2221,2.5205,0.0000
2222,2.0680,0.0000
2223,1.7889,0.0000
2224,2.5098,0.0000
2225,1.9919,0.0000
2226,1.8149,0.0000
2227,1.0720,0.0000
2228,2.2850,0.0000
2229,2.0504,0.0000
2230,2.4915,0.0000
2231,3.3461,0.0062
2232,3.9701,0.0209
2233,5.6379,0.0895
2234,5.3936,0.0764
2235,4.8169,0.0498
2236,4.0113,0.0221
2237,3.7818,0.0159
2238,3.5281,0.0099
2239,3.0087,0.0001
2240,2.4604,0.0000
2241,3.3403,0.0060
2242,3.6971,0.0138
2243,3.0798,0.0013
2244,3.4231,0.0077
2245,2.0062,0.0000
2246,1.5077,0.0000
2247,1.2273,0.0000
2248,1.1282,0.0000
2249,0.9802,0.0000
2250,1.0534,0.0000
2251,0.6735,0.0000
2252,0.8229,0.0000
2253,0.7918,0.0000
2254,1.7245,0.0000
2255,2.7810,0.0000
2256,5.1774,0.0657
2257,3.0034,0.0001
2258,3.6582,0.0129
2259,4.6794,0.0444
2260,4.5899,0.0410
2261,4.8224,0.0501
2262,6.4651,0.1430
2263,5.0571,0.0602
2264,6.5981,0.1530
2265,6.5012,0.1457
2266,6.0915,0.1170
2267,7.2764,0.2106
2268,6.4431,0.1414
2269,6.0022,0.1113
2270,6.2643,0.1286
2271,5.1807,0.0659
2272,5.1809,0.0659
2273,6.8898,0.1764
2274,6.3335,0.1335
2275,7.6794,0.2504
2276,7.0164,0.1872
2277,7.6898,0.2515
2278,7.5141,0.2335
2279,8.6891,0.3698
2280,8.3344,0.3245
2281,6.6523,0.1572
2282,6.4547,0.1422
2283,3.8833,0.0186
2284,3.5498,0.0104
2285,3.5361,0.0101
2286,4.0961,0.0245
2287,4.6608,0.0436
2288,5.1229,0.0632
2289,4.5413,0.0392
2290,3.8922,0.0188
2291,4.8074,0.0494
2292,5.0268,0.0588
2293,4.9672,0.0562
2294,4.6112,0.0418
2295,4.1224,0.0253
2296,5.2992,0.0716
2297,5.2072,0.0671
2298,6.2086,0.1248
2299,8.5429,0.3507
2300,9.4178,0.4752
2301,8.2895,0.3190
2302,7.7412,0.2568
2303,5.7034,0.0932
2304,4.3657,0.0330
2305,5.4877,0.0813
2306,5.8448,0.1015
2307,6.0246,0.1127
2308,7.6973,0.2522
2309,6.9299,0.1798
2310,7.7409,0.2568
2311,8.4838,0.3431
2312,8.1890,0.3070
2313,8.4205,0.3351
2314,7.8176,0.2650
2315,8.2167,0.3103
2316,7.1586,0.1998
2317,6.9526,0.1817
2318,6.9744,0.1836
2319,5.2270,0.0681
2320,6.5793,0.1516
2321,7.0514,0.1902
2322,6.6019,0.1533
2323,6.4872,0.1446
2324,4.9036,0.0534
2325,3.3224,0.0057
2326,3.7621,0.0154
2327,3.9741,0.0210
2328,5.0575,0.0602
2329,3.7024,0.0140
2330,3.2413,0.0041
2331,3.7630,0.0155
2332,3.8607,0.0180
2333,2.3600,0.0000
2334,1.9616,0.0000
2335,2.2954,0.0000
2336,3.2993,0.0052
2337,2.9557,0.0000
2338,2.4868,0.0000
2339,2.5746,0.0000
2340,2.2632,0.0000
2341,2.7764,0.0000
2342,1.9537,0.0000
2343,2.2493,0.0000
2344,2.1202,0.0000
2345,1.8927,0.0000
2346,1.8264,0.0000
2347,2.3001,0.0000
2348,1.2238,0.0000
2349,1.1637,0.0000
2350,1.1322,0.0000
2351,1.1817,0.0000
2352,1.5340,0.0000
2353,1.9859,0.0000
2354,2.5599,0.0000
2355,2.3091,0.0000
2356,2.1532,0.0000
2357,2.0463,0.0000
2358,2.0832,0.0000
2359,3.4299,0.0078
2360,2.8278,0.0000
2361,3.5372,0.0101
2362,3.6766,0.0133
2363,3.8824,0.0185
2364,3.3657,0.0065
2365,2.3844,0.0000
2366,3.1395,0.0023
2367,3.1340,0.0022
2368,3.3191,0.0056
2369,3.7817,0.0159
2370,4.1629,0.0265
2371,4.0607,0.0235
2372,3.3307,0.0059
2373,3.5532,0.0105
2374,4.4786,0.0369
2375,4.0036,0.0219
2376,4.6358,0.0427
2377,4.4983,0.0376
2378,5.0050,0.0578
2379,4.6429,0.0430
2380,3.1213,0.0020
2381,3.0218,0.0003
2382,3.8904,0.0187
2383,5.7859,0.0980
2384,5.8677,0.1029
2385,6.2359,0.1267
2386,5.2595,0.0697
2387,5.7415,0.0954
2388,5.1060,0.0624
2389,4.6486,0.0432
2390,5.7661,0.0968
2391,6.0574,0.1148
2392,6.3899,0.1375
2393,7.1497,0.1990
2394,6.9322,0.1800
2395,8.9722,0.4087
2396,7.6434,0.2466
2397,6.4852,0.1445
2398,3.9248,0.0197
2399,4.5038,0.0378
2400,5.1618,0.0650
2401,6.8864,0.1761
2402,7.5071,0.2328
2403,7.4459,0.2268
2404,6.9179,0.1788
2405,6.6488,0.1569
2406,6.3731,0.1363
2407,5.5415,0.0842
2408,6.2011,0.1243
2409,5.9290,0.1067
2410,6.1195,0.1189
2411,6.1750,0.1226
2412,5.1256,0.0633
2413,5.1633,0.0651
2414,6.5002,0.1456
2415,6.3362,0.1337
2416,6.1771,0.1227
2417,5.3346,0.0734
2418,6.3794,0.1368
2419,4.2431,0.0290
2420,4.9819,0.0568
2421,5.6609,0.0908
2422,4.3350,0.0320
2423,5.1019,0.0622
2424,4.1542,0.0263
2425,5.4383,0.0787
2426,7.0688,0.1918
2427,5.5326,0.0837
2428,5.3081,0.0721
2429,5.1848,0.0661
2430,4.6231,0.0422
2431,4.7317,0.0464
2432,5.0285,0.0589
2433,4.2637,0.0297
2434,3.6173,0.0120
2435,5.1358,0.0638
2436,4.6137,0.0419
2437,3.6722,0.0132
2438,3.3074,0.0054
2439,2.8564,0.0000
2440,1.3122,0.0000
2441,1.2633,0.0000
2442,1.5203,0.0000
2443,2.1129,0.0000
2444,1.1245,0.0000
2445,1.1402,0.0000
2446,1.6127,0.0000
2447,2.2082,0.0000
2448,2.8422,0.0000
2449,3.9945,0.0216
2450,5.8705,0.1031
2451,7.1807,0.2018
2452,7.0871,0.1934
2453,4.8598,0.0516
2454,6.0277,0.1129
2455,5.0551,0.0601
2456,4.8116,0.0496
2457,4.7787,0.0483
2458,4.8687,0.0520
2459,3.5953,0.0114
2460,2.6829,0.0000
2461,3.2351,0.0040
2462,3.1514,0.0025
2463,4.8951,0.0531
2464,6.6708,0.1586
2465,8.2734,0.3170
2466,6.5229,0.1473
2467,6.8738,0.1751
2468,6.6267,0.1552
2469,4.2630,0.0297
2470,5.1948,0.0665
2471,5.2532,0.0694
2472,2.7320,0.0000
2473,2.6701,0.0000
2474,3.9871,0.0214
2475,4.0681,0.0237
2476,4.8619,0.0517
2477,4.9373,0.0549
2478,5.5831,0.0864
2479,5.1122,0.0627
2480,5.2633,0.0698
2481,5.4828,0.0810
2482,5.5249,0.0833
2483,7.0737,0.1922
2484,6.2890,0.1304
2485,6.9461,0.1812
2486,8.6767,0.3682
2487,8.2830,0.3182
2488,9.3426,0.4635
2489,8.1059,0.2972
2490,8.5375,0.3500
2491,9.2554,0.4502
2492,8.3783,0.3299
2493,5.6222,0.0886
2494,6.1702,0.1222
2495,6.2431,0.1272
2496,6.6932,0.1604
2497,7.5135,0.2335
2498,7.7473,0.2575
2499,10.0086,0.5735
2500,12.2174,1.0000
2501,11.9700,0.9924
2502,11.4982,0.8778
2503,11.7455,0.9367
2504,10.8998,0.7454
2505,10.7100,0.7063
2506,12.3441,1.0000
2507,11.0047,0.7676
2508,11.8572,0.9642
2509,12.4352,1.0000
2510,13.5130,1.0000
2511,15.6014,1.0000
2512,15.4517,1.0000
2513,15.5660,1.0000
2514,14.4052,1.0000
2515,12.2494,1.0000
2516,12.4379,1.0000
2517,11.2163,0.8137
2518,11.1977,0.8096
2519,11.7223,0.9311
2520,11.3024,0.8329
2521,13.0192,1.0000
2522,14.0679,1.0000
2523,13.5831,1.0000
2524,12.2929,1.0000
2525,8.4185,0.3349
2526,10.0097,0.5737
2527,9.1535,0.4350
2528,10.5292,0.6704
2529,9.3562,0.4656
2530,8.0108,0.2863
2531,7.1994,0.2035
2532,8.7382,0.3764
2533,10.6713,0.6985
2534,11.2003,0.8101
2535,11.0786,0.7835
2536,12.8702,1.0000
2537,13.1058,1.0000
2538,11.7006,0.9259
2539,11.1213,0.7928
2540,10.0516,0.5812
2541,10.6660,0.6975
2542,9.2403,0.4480
2543,10.2271,0.6130
2544,9.8402,0.5443
2545,7.4748,0.2296
2546,6.6567,0.1575
2547,6.7525,0.1651
2548,4.9016,0.0534
2549,4.5340,0.0389
2550,3.9971,0.0217
2551,5.7269,0.0946
2552,4.9678,0.0562
2553,4.9474,0.0553
2554,5.0050,0.0578
2555,6.4559,0.1423
2556,6.8038,0.1693
2557,7.5777,0.2399
2558,4.5518,0.0396
2559,5.3823,0.0758
2560,6.0686,0.1155
2561,7.3055,0.2133
2562,6.2317,0.1264
2563,6.4934,0.1451
2564,7.5442,0.2366
2565,7.3373,0.2164
2566,7.7908,0.2621
2567,9.8412,0.5445
2568,10.4013,0.6457
2569,9.7759,0.5334
2570,9.7770,0.5336
2571,9.6981,0.5204
2572,8.7358,0.3760
2573,8.7624,0.3796
2574,10.4249,0.6502
2575,11.0729,0.7823
2576,11.6972,0.9250
2577,11.3752,0.8494
2578,12.0085,1.0000
2579,14.6694,1.0000
2580,14.6541,1.0000
2581,15.2256,1.0000
2582,14.6697,1.0000
2583,12.8894,1.0000
2584,12.1185,1.0000
2585,11.7377,0.9348
2586,11.8638,0.9658
2587,9.5978,0.5039
2588,10.2957,0.6257
2589,11.2326,0.8173
2590,10.4881,0.6624
2591,11.0257,0.7721
2592,12.8741,1.0000
2593,13.6856,1.0000
2594,13.7502,1.0000
2595,13.2720,1.0000
2596,12.4378,1.0000
2597,15.1243,1.0000
2598,16.0064,1.0000
2599,16.2010,1.0000
2600,14.2031,1.0000
2601,15.7150,1.0000
2602,15.9184,1.0000
2603,16.1292,1.0000
2604,14.5973,1.0000
2605,13.9119,1.0000
2606,12.7854,1.0000
2607,11.5793,0.8969
2608,9.7620,0.5310
2609,11.0666,0.7809
2610,11.1936,0.8087
2611,10.5765,0.6797
2612,8.2670,0.3163
2613,6.9722,0.1834
2614,8.2340,0.3123
2615,7.8983,0.2738
2616,8.1347,0.3006
2617,7.4582,0.2280
2618,6.6237,0.1550
2619,7.5785,0.2400
2620,6.9985,0.1856
2621,6.2463,0.1274
2622,6.0655,0.1153
2623,4.8898,0.0529
2624,3.3535,0.0063
2625,4.2619,0.0296
2626,3.4405,0.0081
2627,3.3522,0.0063
2628,2.6221,0.0000
2629,2.6414,0.0000
2630,3.8277,0.0171
2631,3.5327,0.0100
2632,2.8924,0.0000
2633,2.9377,0.0000
2634,2.9201,0.0000
2635,2.4010,0.0000
2636,2.0244,0.0000
2637,2.4106,0.0000
2638,3.3084,0.0054
2639,3.6753,0.0133
2640,3.8798,0.0185
2641,2.5966,0.0000
2642,2.3313,0.0000
2643,3.5730,0.0109
2644,3.8606,0.0180
2645,3.3204,0.0056
2646,3.3105,0.0055
2647,4.0569,0.0234
2648,2.5101,0.0000
2649,2.5485,0.0000
2650,2.0824,0.0000
2651,2.5303,0.0000
2652,2.6186,0.0000
2653,3.9175,0.0195
2654,2.6963,0.0000
2655,3.2025,0.0034
2656,2.8598,0.0000
2657,2.3773,0.0000
2658,2.3420,0.0000
2659,2.4677,0.0000
2660,3.7867,0.0160
2661,3.2263,0.0039
2662,2.9558,0.0000
2663,4.8107,0.0496
2664,4.1887,0.0273
2665,3.8512,0.0177
2666,4.2732,0.0300
2667,3.7809,0.0159
2668,5.0211,0.0585
2669,6.0595,0.1149
2670,7.8310,0.2665
2671,8.4514,0.3390
2672,9.9055,0.5555
2673,10.4920,0.6631
2674,8.5985,0.3579
2675,7.0036,0.1861
2676,7.8447,0.2679
2677,7.0400,0.1893
2678,5.3809,0.0757
2679,5.7382,0.0952
2680,6.3434,0.1342
2681,6.5654,0.1505
2682,7.7420,0.2569
2683,7.6501,0.2473
2684,5.8843,0.1039
2685,7.2103,0.2045
2686,6.0439,0.1139
2687,7.5724,0.2394
2688,7.0251,0.1879
2689,7.6023,0.2424
2690,9.2262,0.4458
2691,8.5044,0.3457
2692,8.6491,0.3645
2693,7.2362,0.2069
2694,5.3509,0.0742
2695,5.6953,0.0927
2696,7.0216,0.1876
2697,7.3582,0.2183
2698,6.5424,0.1488
2699,5.6604,0.0907
2700,5.6176,0.0883
2701,4.2875,0.0305
2702,2.5468,0.0000
2703,4.4952,0.0375
2704,3.4826,0.0090
2705,3.3929,0.0071
2706,3.7085,0.0141
2707,3.2137,0.0036
2708,4.2371,0.0288
2709,3.6580,0.0129
2710,3.4310,0.0079
2711,4.4161,0.0348
2712,4.0081,0.0220
2713,4.4944,0.0375
2714,4.1205,0.0253
2715,4.2147,0.0281
2716,3.9813,0.0212
2717,6.0911,0.1170
2718,7.2629,0.2094
2719,7.6958,0.2521
2720,8.5216,0.3479
2721,7.6488,0.2472
2722,5.5019,0.0820
2723,5.4483,0.0792
2724,7.2445,0.2076
2725,5.0489,0.0598
2726,4.6503,0.0432
2727,3.7375,0.0148
2728,3.3659,0.0065
2729,3.5241,0.0099
2730,2.8355,0.0000
2731,3.1176,0.0019
2732,3.0848,0.0014
2733,5.5803,0.0863
2734,4.6016,0.0414
2735,4.4351,0.0354
2736,5.0299,0.0589
2737,4.1923,0.0274
2738,4.3469,0.0324
2739,3.2594,0.0045
2740,4.1294,0.0255
2741,3.2587,0.0045
2742,2.6834,0.0000
2743,1.6286,0.0000
2744,3.5002,0.0093
2745,3.2552,0.0044
2746,3.3859,0.0069
2747,2.6906,0.0000
2748,3.6660,0.0131
2749,2.9570,0.0000
2750,3.2433,0.0042
2751,3.2885,0.0050
2752,2.8640,0.0000
2753,3.7935,0.0162
2754,3.3830,0.0069
2755,2.6771,0.0000
2756,2.4685,0.0000
2757,1.7304,0.0000
2758,0.9203,0.0000
2759,1.4159,0.0000
2760,2.2687,0.0000
2761,1.2037,0.0000
2762,0.8131,0.0000
2763,1.4175,0.0000
2764,0.7268,0.0000
2765,0.9262,0.0000
2766,0.8085,0.0000
2767,1.2158,0.0000
2768,0.9044,0.0000
2769,0.9222,0.0000
2770,1.5118,0.0000
2771,1.2083,0.0000
2772,0.8313,0.0000
2773,1.1155,0.0000
2774,1.0275,0.0000
2775,1.5924,0.0000
2776,2.1320,0.0000
2777,2.5243,0.0000
2778,3.4648,0.0086
2779,4.0116,0.0221
2780,3.0046,0.0001
2781,3.9709,0.0209
2782,4.3873,0.0338
2783,6.1002,0.1176
2784,6.0915,0.1170
2785,5.7398,0.0953
2786,4.6378,0.0428
2787,5.8270,0.1004
2788,7.0771,0.1925
2789,7.2842,0.2113
2790,7.7881,0.2618
2791,8.8491,0.3915
2792,9.8916,0.5531
2793,9.6739,0.5164
2794,12.3857,1.0000
2795,12.3654,1.0000
2796,11.0051,0.7677
2797,9.6470,0.5119
2798,9.7795,0.5340
2799,9.9919,0.5706
2800,9.7959,0.5368
2801,9.7955,0.5367
2802,10.6443,0.6931
2803,10.7703,0.7186
2804,9.8077,0.5388
2805,11.0387,0.7749
2806,12.4099,1.0000
2807,11.2114,0.8126
2808,11.3792,0.8504
2809,10.4802,0.6608
2810,10.2593,0.6190
2811,10.5065,0.6659
2812,11.1428,0.7975
2813,10.1889,0.6060
2814,10.5610,0.6766
2815,9.4730,0.4839
2816,8.5038,0.3456
2817,9.0668,0.4223
2818,11.1142,0.7912
2819,9.5602,0.4978
2820,10.1017,0.5901
2821,10.2925,0.6251
2822,9.6335,0.5097
2823,9.1124,0.4290
2824,8.3469,0.3260
2825,7.3777,0.2202
2826,7.8880,0.2727
2827,8.1097,0.2977
2828,9.7373,0.5269
2829,9.5442,0.4952
2830,9.4097,0.4739
2831,10.4895,0.6626
2832,9.4670,0.4829
2833,8.2627,0.3158
2834,9.4500,0.4802
2835,7.6403,0.2463
2836,9.1075,0.4282
2837,9.4642,0.4825
2838,10.1747,0.6034
2839,7.3789,0.2203
2840,7.2107,0.2045
2841,7.4123,0.2235
2842,6.8800,0.1756
2843,7.3776,0.2202
2844,7.7878,0.2618
2845,7.2815,0.2111
2846,8.1209,0.2990
2847,7.8678,0.2704
2848,7.7845,0.2615
2849,7.1988,0.2034
2850,7.8215,0.2654
2851,8.5750,0.3548
2852,9.2108,0.4435
2853,8.5795,0.3554
2854,8.4696,0.3413
2855,7.4276,0.2250
2856,8.6141,0.3599
2857,11.1139,0.7912
2858,11.3270,0.8385
2859,11.2498,0.8211
2860,12.8606,1.0000
2861,12.0639,1.0000
2862,11.3864,0.8520
2863,12.2680,1.0000
2864,12.3156,1.0000
2865,12.6522,1.0000
2866,12.7745,1.0000
2867,12.2725,1.0000
2868,12.1397,1.0000
2869,11.0764,0.7830
2870,12.6591,1.0000
2871,12.7228,1.0000
2872,11.0786,0.7835
2873,12.7408,1.0000
2874,12.6451,1.0000
2875,16.0677,1.0000
2876,15.0858,1.0000
2877,15.1650,1.0000
2878,14.7986,1.0000
2879,14.7281,1.0000
2880,16.2395,1.0000
2881,15.0902,1.0000
2882,13.9639,1.0000
2883,14.4715,1.0000
2884,15.5380,1.0000
2885,15.6249,1.0000
2886,12.5901,1.0000
2887,14.4071,1.0000
2888,13.5911,1.0000
2889,11.2185,0.8142
2890,11.3975,0.8545
2891,11.2631,0.8241
2892,7.9954,0.2846
2893,8.7298,0.3752
2894,9.5054,0.4890
2895,9.4938,0.4872
2896,8.2817,0.3181
2897,7.4710,0.2293
2898,5.9892,0.1104
2899,7.8236,0.2657
2900,7.8062,0.2638
2901,8.7916,0.3836
2902,7.2505,0.2082
2903,6.4797,0.1441
2904,8.3188,0.3226
2905,8.1872,0.3068
2906,7.1197,0.1963
2907,7.3488,0.2174
2908,9.1260,0.4309
2909,9.4135,0.4745
2910,8.6999,0.3712
2911,8.7068,0.3722
2912,9.3223,0.4604
2913,10.0902,0.5881
2914,11.0464,0.7765
2915,12.1163,1.0000
2916,11.2194,0.8144
2917,11.6386,0.9110
2918,12.7360,1.0000
2919,10.4809,0.6610
2920,8.3461,0.3259
2921,8.0174,0.2871
2922,6.0504,0.1143
2923,6.5614,0.1502
2924,6.4930,0.1451
2925,6.9634,0.1826
2926,7.1482,0.1989
2927,7.9645,0.2811
2928,9.1704,0.4375
2929,7.5022,0.2324
2930,8.7972,0.3844
2931,9.8846,0.5519
2932,8.6367,0.3629
2933,9.2454,0.4487
2934,10.4095,0.6472
2935,11.5276,0.8847
2936,13.0492,1.0000
2937,12.4640,1.0000
2938,10.5935,0.6830
2939,11.3700,0.8483
2940,10.2916,0.6250
2941,10.2058,0.6091
2942,11.7571,0.9396
2943,13.0247,1.0000
2944,13.3020,1.0000
2945,11.4038,0.8560
2946,13.0205,1.0000
2947,14.4479,1.0000
2948,15.5027,1.0000
2949,14.0582,1.0000
2950,13.5096,1.0000
2951,13.9320,1.0000
2952,15.1067,1.0000
2953,15.0676,1.0000
2954,15.1114,1.0000
2955,13.8091,1.0000
2956,13.3056,1.0000
2957,10.3134,0.6290
2958,8.3445,0.3257
2959,8.9666,0.4079
2960,9.6850,0.5182
2961,10.1790,0.6041
2962,8.5653,0.3536
2963,9.1971,0.4415
2964,8.7619,0.3796
2965,8.7694,0.3806
2966,8.8336,0.3894
2967,8.8909,0.3973
2968,9.7737,0.5330
2969,10.3866,0.6429
2970,9.9518,0.5636
2971,11.4034,0.8559
2972,13.2168,1.0000
2973,12.8708,1.0000
2974,12.4507,1.0000
2975,11.5116,0.8809
2976,12.1270,1.0000
2977,12.8325,1.0000
2978,15.6489,1.0000
2979,15.1647,1.0000
2980,17.3432,1.0000
2981,17.3193,1.0000
2982,17.7842,1.0000
2983,17.3671,1.0000
2984,16.3525,1.0000
2985,15.0748,1.0000
2986,14.9511,1.0000
2987,14.0656,1.0000
2988,14.4727,1.0000
2989,15.3405,1.0000
2990,14.6230,1.0000
2991,13.2172,1.0000
2992,14.4731,1.0000
2993,15.6554,1.0000
2994,13.9160,1.0000
2995,14.1060,1.0000
2996,14.8030,1.0000
2997,13.5390,1.0000
2998,12.4644,1.0000
2999,13.3919,1.0000
3000,12.2235,1.0000
3001,14.6940,1.0000
3002,13.5246,1.0000
3003,12.8595,1.0000
3004,11.6784,0.9205
3005,13.5202,1.0000
3006,15.1678,1.0000
3007,13.8152,1.0000
3008,12.1457,1.0000
3009,9.9598,0.5650
3010,9.0000,0.4127
3011,8.6733,0.3677
3012,7.7110,0.2537
3013,9.2095,0.4433
3014,9.6101,0.5059
3015,11.1309,0.7949
3016,9.3967,0.4719
3017,9.3174,0.4597
3018,8.8803,0.3958
3019,9.5735,0.5000
3020,10.0258,0.5766
3021,11.8453,0.9612
3022,10.3786,0.6413
3023,9.1505,0.4346
3024,8.4563,0.3396
3025,8.6298,0.3620
3026,10.0743,0.5852
3027,9.5295,0.4929
3028,9.3372,0.4627
3029,8.9479,0.4053
3030,7.5437,0.2365
3031,8.9918,0.4115
3032,7.9570,0.2803
3033,7.3756,0.2200
3034,8.6497,0.3646
3035,8.4139,0.3343
3036,9.3478,0.4643
3037,9.6041,0.5049
3038,12.5132,1.0000
3039,11.9157,0.9787
3040,9.0075,0.4138
3041,9.6884,0.5188
3042,9.0847,0.4249
3043,10.1178,0.5930
3044,10.7280,0.7100
3045,10.9031,0.7461
3046,10.3836,0.6423
3047,9.2941,0.4561
3048,10.0345,0.5781
3049,10.4060,0.6466
3050,8.8522,0.3919
3051,9.7805,0.5342
3052,11.1968,0.8094
3053,12.2838,1.0000
3054,14.7809,1.0000
3055,13.1604,1.0000
3056,12.4730,1.0000
3057,11.0859,0.7851
3058,11.4515,0.8670
3059,9.5766,0.5005
3060,10.8192,0.7287
3061,12.3788,1.0000
3062,12.5588,1.0000
3063,12.2563,1.0000
3064,10.3264,0.6315
3065,10.2324,0.6140
3066,11.5288,0.8850
3067,10.0436,0.5797
3068,10.1406,0.5972
3069,10.4267,0.6505
3070,9.1429,0.4334
3071,9.6099,0.5059
3072,8.4200,0.3351
3073,7.7967,0.2628
3074,8.2130,0.3098
3075,8.8198,0.3875
3076,9.0240,0.4161
3077,10.3770,0.6410
3078,10.3281,0.6318
3079,11.4389,0.8641
3080,9.8662,0.5487
3081,10.0964,0.5892
3082,13.5350,1.0000
3083,12.4725,1.0000
3084,14.0150,1.0000
3085,14.7599,1.0000
3086,15.4758,1.0000
3087,15.6640,1.0000
3088,13.9045,1.0000
3089,13.7503,1.0000
3090,12.8183,1.0000
3091,11.3042,0.8333
3092,10.8564,0.7364
3093,10.3227,0.6308
3094,9.7345,0.5264
3095,10.0470,0.5803
3096,9.9710,0.5669
3097,9.2527,0.4498
3098,9.6117,0.5062
3099,12.3546,1.0000
3100,15.5914,1.0000
3101,14.8263,1.0000
3102,13.8480,1.0000
3103,13.1219,1.0000
3104,12.9181,1.0000
3105,12.4874,1.0000
3106,12.0056,1.0000
3107,9.7710,0.5325
3108,10.4234,0.6499
3109,10.2869,0.6241
3110,11.5987,0.9014
3111,12.8185,1.0000
3112,12.4503,1.0000
3113,11.5897,0.8993
3114,14.5374,1.0000
3115,13.0384,1.0000
3116,13.3254,1.0000
3117,13.2150,1.0000
3118,11.4104,0.8575
3119,11.2429,0.8196
3120,12.3372,1.0000
3121,12.4002,1.0000
3122,11.8712,0.9676
3123,10.0545,0.5817
3124,10.3361,0.6333
3125,10.2827,0.6233
3126,10.1026,0.5903
3127,10.8959,0.7446
3128,11.2922,0.8306
3129,8.9844,0.4105
3130,9.7685,0.5321
3131,10.1166,0.5928
3132,8.4666,0.3409
3133,10.5662,0.6776
3134,10.7642,0.7173
3135,8.8179,0.3872
3136,6.4837,0.1444
3137,6.8852,0.1760
3138,7.3388,0.2165
3139,7.0213,0.1876
3140,7.2290,0.2062
3141,5.5756,0.0860
3142,5.1562,0.0647
3143,4.5835,0.0407
3144,3.1506,0.0025
3145,2.0698,0.0000
3146,1.8003,0.0000
3147,1.5200,0.0000
3148,2.3588,0.0000
3149,2.2619,0.0000
3150,2.2099,0.0000
3151,2.0399,0.0000
3152,2.6627,0.0000
3153,2.0830,0.0000
3154,2.9305,0.0000
3155,3.7182,0.0143
3156,4.5186,0.0384
3157,3.9833,0.0213
3158,2.3457,0.0000
3159,2.8786,0.0000
3160,3.4704,0.0087
3161,3.6109,0.0118
3162,2.6569,0.0000
3163,3.4234,0.0077
3164,5.6480,0.0900
3165,7.9138,0.2755
3166,7.8445,0.2679
3167,8.5068,0.3460
3168,10.5732,0.6790
3169,9.7847,0.5349
3170,11.3898,0.8528
3171,10.8387,0.7327
3172,12.7597,1.0000
3173,13.0696,1.0000
3174,10.9282,0.7514
3175,9.4586,0.4816
3176,9.3926,0.4713
3177,9.8025,0.5379
3178,11.3567,0.8452
3179,13.1280,1.0000
3180,13.7570,1.0000
3181,14.4616,1.0000
3182,14.5424,1.0000
3183,14.6871,1.0000
3184,14.3434,1.0000
3185,14.3617,1.0000
3186,13.5841,1.0000
3187,14.8097,1.0000
3188,15.8280,1.0000
3189,15.9471,1.0000
3190,12.7703,1.0000
3191,12.8359,1.0000
3192,12.5278,1.0000
3193,11.6386,0.9109
3194,12.5752,1.0000
3195,11.5498,0.8899
3196,10.6005,0.6844
3197,9.4601,0.4818
3198,8.4745,0.3419
3199,7.8602,0.2696
3200,6.8165,0.1703
3201,6.2027,0.1244
3202,5.8883,0.1042
3203,5.9652,0.1089
3204,5.1851,0.0661
3205,5.0071,0.0579
3206,5.5452,0.0844
3207,4.9451,0.0552
3208,2.7181,0.0000
3209,1.7778,0.0000
3210,1.5065,0.0000
3211,1.7886,0.0000
3212,3.2371,0.0041
3213,2.8806,0.0000
3214,2.6192,0.0000
3215,3.3152,0.0055
3216,2.5654,0.0000
3217,3.1368,0.0023
3218,1.8952,0.0000
3219,1.4153,0.0000
3220,1.3687,0.0000
3221,1.9836,0.0000
3222,2.8348,0.0000
3223,3.3536,0.0063
3224,3.7640,0.0155
3225,4.2529,0.0293
3226,3.1567,0.0026
3227,2.8047,0.0000
3228,2.1069,0.0000
3229,1.8727,0.0000
3230,3.3725,0.0067
3231,4.0251,0.0225
3232,3.2834,0.0049
3233,3.5610,0.0107
3234,4.2254,0.0285
3235,3.2259,0.0039
3236,2.9955,0.0000
3237,2.7833,0.0000
3238,3.3949,0.0071
3239,2.3001,0.0000
3240,2.7516,0.0000
3241,3.8792,0.0184
3242,3.9371,0.0200
3243,4.1659,0.0266
3244,3.7051,0.0140
3245,3.5568,0.0106
3246,4.0284,0.0226
3247,3.4201,0.0076
3248,3.4111,0.0075
3249,4.6160,0.0419
3250,3.7060,0.0140
3251,3.9673,0.0208
3252,3.2769,0.0048
3253,4.9034,0.0534
3254,4.7425,0.0468
3255,2.9775,0.0000
